ID,Severity,Start_Time,State,City,County,Temperature(F),Visibility(mi),Weather_Condition,Sunrise_Sunset,Description,Distance(mi),Start_Lat,Start_Lng,Amenity,Bump,Crossing,Junction,Traffic_Signal
A-1504817,Severe,2020-06-13T13:26:01Z,GA,Lithia Springs,Douglas,84,10,Mostly Cloudy,Day,Left lane blocked due to accident on I-20 Eastbound at Exit 41 Lee Rd.,0,33.768723,-84.65194699999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-7536304,Severe,2018-09-15T18:20:38Z,MI,Hamilton,Allegan,81,10,Clear,Day,Closed at 132nd Ave - Road closed due to accident.,1.28,42.66649,-85.9935,FALSE,FALSE,FALSE,FALSE,FALSE
A-3735386,Severe,2022-09-03T08:53:00Z,NC,Wake Forest,Wake,72,7,Fair,Day,Mangum Dairy Road (state road 1911) is closed near Garffe Sherron Road (state road 1914).,0.28300000000000003,36.018146,-78.598861,FALSE,FALSE,FALSE,FALSE,FALSE
A-1987172,Severe,2019-07-25T08:39:15Z,TN,Guild,Marion,71,10,Fair,Day,Left lane blocked and left hand shoulder blocked due to accident on I-24 Eastbound before I-59.,0,34.991428000000006,-85.480148,FALSE,FALSE,FALSE,FALSE,FALSE
A-1284895,Severe,2020-11-02T16:04:53Z,KY,Louisville,Jefferson,52,10,Mostly Cloudy,Day,Two lanes blocked due to accident on I-264 Watterson Expy Eastbound at I-264 Watterson Expy Exit 10.,0,38.190163,-85.767288,FALSE,FALSE,FALSE,FALSE,FALSE
A-1247823,Severe,2020-11-29T13:53:58Z,LA,Alexandria,Rapides,52,10,Cloudy,Day,Two lanes blocked due to accident on I-49 Southbound at Exit 85A Elliott St.,0,31.312752000000003,-92.453545,FALSE,FALSE,FALSE,FALSE,FALSE
A-3077668,Severe,2018-01-22T10:57:54Z,MI,Flint,Genesee,37.9,2.5,Light Rain,Day,Accident on I-475 Northbound at Exits 6 7 I-69.,0,43.010345,-83.67938199999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-2016030,Severe,2019-08-09T22:37:07Z,CA,La Canada Flintridge,Los Angeles,NA,NA,NA,Night,Accident on entry ramp to I-210 Eastbound from CA-2 Angeles Crest Hwy Northbound.,0.3899999856948853,34.205769000000004,-118.19838,FALSE,FALSE,FALSE,FALSE,TRUE
A-3449355,Severe,2016-12-13T05:08:03Z,IL,Lincoln,Logan,28.4,7,Overcast,Night,Closed between I-55-BL/Exit 133 and CR-25/Exit 140 - Road closed due to accident.,6.962999999999999,40.18513,-89.316102,FALSE,FALSE,FALSE,FALSE,FALSE
A-3101165,Severe,2017-12-01T17:27:57Z,MN,Minneapolis,Hennepin,48,10,Mostly Cloudy,Night,Accident on I-35W Northbound at Exit 9C 76th St.,0,44.86545200000001,-93.29895,FALSE,FALSE,FALSE,FALSE,FALSE
A-2749251,Severe,2018-06-08T16:42:59Z,MA,Norwood,Norfolk,82.9,10,Mostly Cloudy,Day,Right lane blocked due to accident on I-95 Northbound at Exits 11A 11B Neponset St.,0,42.171089,-71.170738,FALSE,FALSE,FALSE,TRUE,FALSE
A-7222115,Severe,2020-01-14T08:57:55Z,WA,Federal Way,King,30,10,Cloudy,Day,Ramp closed to Exit 142A - Road closed due to accident.,0.087,47.28864,-122.30673,FALSE,FALSE,FALSE,TRUE,FALSE
A-7126145,Severe,2020-03-20T02:22:42Z,TX,Fort Worth,Tarrant,65,7,Cloudy,Night,At I-820/US-287/US-287-BR/Exit 442A - Accident. Right lane blocked.,0,32.66925,-97.23459,FALSE,FALSE,FALSE,FALSE,FALSE
A-2623987,Severe,2018-08-03T07:07:33Z,PA,Du Bois,Clearfield,66,1,Light Rain,Day,Restrictions due to accident on I-80 Westbound at Exit 101 PA-255 Bee Line Hwy.,0,41.12968400000001,-78.70744300000001,FALSE,FALSE,FALSE,FALSE,FALSE
A-1462,Severe,2016-06-27T17:51:41Z,CA,Oakland,Alameda,71.1,10,Clear,Day,Accident on I-880 Southbound at Exit 40 16th Ave.,0,37.787350000000004,-122.247955,FALSE,FALSE,FALSE,TRUE,FALSE
A-1173564,Severe,2021-01-30T21:50:45Z,FL,Miami,Miami-Dade,68,10,Mostly Cloudy,Night,Lane blocked due to accident on I-395 Westbound before US-1 Biscayne Blvd.,0,25.786158,-80.187401,FALSE,FALSE,TRUE,FALSE,FALSE
A-7136107,Severe,2020-03-25T08:24:51Z,VA,Virginia Beach,Virginia Beach,51,3,Light Rain,Day,Between VA-403/Greenwich Rd/Newtown Rd and VA-225/Independence Blvd/Exit 17 - Accident. Two lanes blocked.,0.918,36.8387,-76.15973000000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-2881498,Severe,2018-04-12T08:22:27Z,TX,San Antonio,Bexar,64.9,10,Overcast,Day,Accident on I-10 Westbound at Culebra Rd.,0,29.444113,-98.51506,FALSE,FALSE,FALSE,FALSE,FALSE
A-1477191,Severe,2020-05-21T17:49:47Z,GA,Atlanta,Fulton,74,10,Cloudy,Day,Queueing traffic right lane blocked and right hand shoulder blocked due to accident on I-75 Southbound between Exits 249C 249D / Spring St and Exit 248 / Fort St / Ellis St.,1.600000023841858,33.758720000000004,-84.379395,FALSE,FALSE,FALSE,FALSE,FALSE
A-903870,Severe,2021-09-12T08:11:44Z,WA,Seattle,King,58,3,Light Rain,Day,Left lane blocked due to accident on I-5 Northbound at Seneca St.,0,47.621479,-122.328819,FALSE,FALSE,FALSE,FALSE,FALSE
A-2107693,Severe,2019-05-17T20:28:32Z,PA,Williamsport,Lycoming,69,10,Partly Cloudy,Night,Lane closed due to accident on US-15 Northbound from 3rd St to 4th St.,0.7699999809265137,41.240711,-77.048897,FALSE,FALSE,FALSE,FALSE,FALSE
A-402178,Severe,2017-04-05T19:17:14Z,CA,Los Angeles,Los Angeles,64,10,Clear,Night,Accident on I-105 Eastbound at Exit 9 Central Ave.,0.01,33.927925,-118.254295,FALSE,FALSE,FALSE,FALSE,FALSE
A-589476,Severe,2022-06-18T20:17:55Z,TX,Houston,Harris,90,10,Fair,Day,Two lanes blocked and right hand shoulder blocked due to crash on I-10 Westbound after Exit 754 / Washington Ave.,0,29.777609000000002,-95.428696,FALSE,FALSE,FALSE,FALSE,FALSE
A-2076451,Severe,2019-06-28T07:05:56Z,MA,Somerville,Middlesex,63,7,Patches of Fog,Day,Accident on I-93 Northbound at MA-38 Mystic Ave.,0,42.392342,-71.084351,FALSE,FALSE,FALSE,FALSE,FALSE
A-1777582,Severe,2019-10-25T13:14:44Z,FL,Miami,Miami-Dade,86,10,Mostly Cloudy / Windy,Day,Lane blocked due to accident on I-95 Northbound before Exit 8A 95th St.,0,25.861881,-80.208626,FALSE,FALSE,FALSE,FALSE,TRUE
A-3476781,Severe,2016-09-14T22:42:11Z,NY,Syracuse,Onondaga,55,10,Partly Cloudy,Night,Ramp to Harrison St/Exit 18 - Accident.,0.275,43.051231,-76.13866,FALSE,FALSE,FALSE,FALSE,FALSE
A-623581,Severe,2022-05-13T05:40:10Z,WA,Cle Elum,Kittitas,36,10,Fair,Day,Three lanes closed due to jackknifed truck on I-90 Westbound at Exit 53 Summit Rd.,0,47.419884,-121.410477,FALSE,FALSE,FALSE,FALSE,FALSE
A-2745393,Severe,2018-06-06T11:34:00Z,FL,Jacksonville,Duval,81,10,Overcast,Day,Right hand shoulder blocked due to accident on I-295 Northbound at Exit 40 Alta Dr.,0,30.433646999999997,-81.58003199999997,FALSE,FALSE,FALSE,FALSE,FALSE
A-1471726,Severe,2020-05-16T11:53:38Z,GA,Atlanta,Clayton,78,10,Mostly Cloudy,Day,3 right lane blocked due to accident on I-285 Westbound at I-75.,0,33.63393,-84.399666,FALSE,FALSE,FALSE,FALSE,FALSE
A-2755155,Severe,2018-06-10T23:16:45Z,CA,Oakland,Alameda,57.9,10,Clear,Night,Lane blocked due to accident on I-880 Northbound at Exit 44 7th St.,0,37.807938,-122.304504,FALSE,FALSE,FALSE,FALSE,FALSE
A-688604,Severe,2022-03-04T14:41:27Z,FL,Miami,Miami-Dade,80,10,Fair,Day,Right lane blocked due to crash on I-95 Express Ln Northbound at I-95.,0,25.910852,-80.21006,FALSE,FALSE,FALSE,TRUE,FALSE
A-7083850,Severe,2020-06-12T09:48:24Z,CO,Fort Collins,Larimer,72,10,Fair,Day,Between US-287/S College Ave/W Mulberry St and CR-11/S Timberline Rd - Accident.,1.586,40.58135,-105.06307,FALSE,FALSE,TRUE,FALSE,TRUE
A-4500709,Severe,2022-07-24T17:23:12Z,SC,Walterboro,Colleton,82,10,Thunder,Day,I-95 S is closed from SC-63/Sniders Hwy/Exit 53 (I-95) to US-21/Low Country Hwy (I-95) due to accident.,5.729,32.875014,-80.718484,FALSE,FALSE,FALSE,FALSE,FALSE
A-407179,Severe,2017-04-26T18:19:25Z,CA,Sunland,Los Angeles,82,10,Clear,Day,Right hand shoulder blocked due to accident on I-210 Westbound before Exit 11 Sunland Blvd.,0.01,34.259716,-118.329666,FALSE,FALSE,FALSE,FALSE,FALSE
A-7178456,Severe,2020-04-15T06:32:29Z,IL,Chicago,Cook,28,0.75,Light Snow,Day,At Division St/Exit 49A - Multi-vehicle accident involving vehicle.,0.301,41.90081,-87.66053000000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-3340767,Severe,2017-09-28T09:18:31Z,WA,Kent,King,63,10,Clear,Day,Right lane blocked due to 2nd accident on I-5 Northbound at Exit 147 272nd St.,0,47.357857,-122.296272,FALSE,FALSE,FALSE,FALSE,FALSE
A-7567209,Severe,2018-06-02T16:54:10Z,AL,Elkmont,Limestone,90,10,Clear,Day,Closed between Ardmore Welcome Center/Exit 362 and Sandlin Rd/Thach Rd/Exit 361 - Road closed due to accident.,2.988,34.95741,-86.89012,FALSE,FALSE,FALSE,TRUE,FALSE
A-2159662,Severe,2019-04-10T17:32:15Z,MO,Kansas City,Clay,83,10,Cloudy / Windy,Day,Accident on exit ramp from I-435 Southbound at Exit 47 to Ne 96Th St Westbound.,0.7400000095367432,39.268840999999995,-94.510986,FALSE,FALSE,FALSE,FALSE,FALSE
A-575583,Severe,2022-07-05T06:55:42Z,FL,Hollywood,Broward,83,10,Mostly Cloudy,Day,Left lane blocked due to crash on I-95 Northbound at Exit 21 FL-822 Sheridan St.,0,26.033479999999997,-80.164429,FALSE,FALSE,FALSE,FALSE,FALSE
A-2552823,Severe,2018-10-30T11:42:10Z,NJ,Elizabeth,Union,50.9,10,Clear,Day,Center lane blocked due to accident on I-278 Goethals Bridge Mid Span Westbound from Gulf Ave to I-95.,2.0299999713897705,40.641029,-74.205772,FALSE,FALSE,FALSE,FALSE,FALSE
A-1177588,Severe,2021-01-27T18:15:06Z,NY,Oakland Gardens,Queens,38,10,Cloudy,Night,One lane blocked due to accident on I-495 Westbound at Exit 29 Horace Harding Expy.,0,40.748169,-73.759651,FALSE,FALSE,FALSE,FALSE,FALSE
A-2405162,Severe,2018-12-19T06:56:52Z,NJ,Bedminster,Somerset,19,10,Clear,Night,Very slow traffic and left lane closed due to accident on I-78 Eastbound near Exit 26 CR-665 Rattlesnake Bridge Rd.,0,40.644455,-74.716499,FALSE,FALSE,FALSE,FALSE,FALSE
A-728019,Severe,2022-01-30T23:59:20Z,CA,Pacoima,Los Angeles,63,10,Fair,Night,HOV lane blocked due to accident on I-5 Northbound at Exit 154 Osborne St.,0,34.244816,-118.422333,FALSE,FALSE,FALSE,FALSE,FALSE
A-3502997,Severe,2016-07-06T08:13:07Z,AR,West Memphis,Crittenden,82,8,Mostly Cloudy,Day,Closed between Bridgeport Rd/Exit 1 and Arkansas/Tennessee State Line - Road closed due to accident.,1.093,35.1371,-90.09287,FALSE,FALSE,FALSE,TRUE,FALSE
A-342352,Severe,2017-03-29T12:18:07Z,CA,Oakland,Alameda,64.9,10,Partly Cloudy,Day,Accident on I-880 Northbound before Exit 40 Embarcadero.,0.01,37.789341,-122.25428,FALSE,FALSE,FALSE,TRUE,FALSE
A-1673475,Severe,2020-02-28T15:11:05Z,AL,Birmingham,Jefferson,54,10,Mostly Cloudy,Day,Left lane blocked due to accident on I-65 Southbound at US-11 3rd Ave.,0,33.524094,-86.827179,FALSE,FALSE,FALSE,FALSE,FALSE
A-1462927,Severe,2020-05-07T14:40:50Z,TX,Ennis,Ellis,81,10,Fair,Day,Lane blocked due to accident on I-45 Southbound at FM-1181 Creechville Rd.,0,32.324612,-96.609344,FALSE,FALSE,FALSE,FALSE,FALSE
A-2210707,Severe,2019-03-09T15:28:41Z,GA,Atlanta,Fulton,75,10,Scattered Clouds,Day,Right lane blocked due to accident on I-20 Eastbound at Exit 55A Oak St.,0,33.741455,-84.417503,FALSE,FALSE,FALSE,FALSE,FALSE
A-3157464,Severe,2017-12-30T09:54:24Z,MN,Saint Paul,Ramsey,-13,10,Clear,Day,Accident on I-694 Westbound at Exit 47 I-35E.,0,45.037506,-93.064514,FALSE,FALSE,FALSE,FALSE,FALSE
A-2493069,Severe,2018-10-02T08:59:16Z,TN,Nashville,Davidson,77,10,Mostly Cloudy,Day,Right lane blocked due to accident on I-440 Eastbound after Exit 6 US-41A Nolensville Pike.,0,36.124157,-86.742149,FALSE,FALSE,FALSE,FALSE,FALSE
A-2257398,Severe,2019-02-01T08:32:58Z,NY,Fishkill,Dutchess,10,10,Clear,Day,Right hand shoulder blocked due to accident on I-84 Eastbound at Exits 13 13N 13S US-9.,0,41.523933,-73.890289,FALSE,FALSE,FALSE,FALSE,FALSE
A-3100638,Severe,2017-12-01T17:42:25Z,FL,Fort Lauderdale,Broward,75,10,Partly Cloudy,Night,1 center lane blocked due to accident on I-95 Southbound at FL-84.,0,26.08234,-80.172348,FALSE,FALSE,FALSE,FALSE,FALSE
A-2045026,Severe,2019-06-11T13:21:38Z,SC,Greenville,Greenville,81,10,Fair,Day,Accident on I-85 Southbound at Exit 54 Pelham Rd.,0,34.858795,-82.2603,FALSE,FALSE,FALSE,FALSE,FALSE
A-93224,Severe,2016-08-29T01:25:17Z,CA,Whittier,Los Angeles,68,10,Clear,Night,Lane blocked due to accident on I-605 Southbound at Exit 15 CA-72 Whittier Blvd.,0,33.99345,-118.069351,FALSE,FALSE,FALSE,FALSE,FALSE
A-7753330,Severe,2019-07-01T04:58:07Z,CA,Los Angeles,Los Angeles,65,10,Fair,Night,At Central Ave - Accident. Overturned vehicle.,0.002,33.91642,-118.26488799999998,FALSE,FALSE,FALSE,FALSE,TRUE
A-784393,Severe,2021-12-10T12:50:13Z,FL,Sarasota,Sarasota,81,10,Fair,Day,Right lane blocked due to accident on I-75 Northbound at Exit 200 FL-681.,0,27.196505,-82.438538,FALSE,FALSE,FALSE,FALSE,FALSE
A-4188018,Severe,2022-12-08T18:15:36Z,VA,North Dinwiddie,Dinwiddie,NA,NA,NA,Night,Incident on US-1 SB near HOFHEIMER WAY Road closed. Take alternate route.,0.034,37.192357,-77.471994,FALSE,FALSE,FALSE,FALSE,FALSE
A-2488498,Severe,2018-10-01T08:18:46Z,CT,East Hartford,Hartford,61,10,Overcast,Day,Right lane closed due to accident on I-84 Westbound between Exit 57 and Exit 56.,1.9900000095367432,41.765327,-72.65448,FALSE,FALSE,FALSE,FALSE,FALSE
A-7101968,Severe,2020-06-20T18:35:55Z,NJ,Summit,Union,81,10,Mostly Cloudy,Day,At CR-651/Morris Ave - Accident.,0,40.71113,-74.35174,FALSE,FALSE,TRUE,FALSE,TRUE
A-243050,Severe,2016-11-21T06:36:21Z,MD,Clear Spring,Washington,34,10,Overcast,Night,Accident on I-70 at Exit 18 MD-68 Clear Spring Rd.,0.01,39.651474,-77.92308,FALSE,FALSE,FALSE,FALSE,FALSE
A-2258355,Severe,2019-02-01T14:54:31Z,GA,Atlanta,Fulton,59,10,Clear,Day,Left lane blocked due to accident on I-285 Northbound at GA-139 Martin Luther King Jr Dr.,0,33.761036,-84.493912,FALSE,FALSE,FALSE,FALSE,FALSE
A-2861905,Severe,2018-04-03T08:11:56Z,FL,Jacksonville,Duval,63,7,Partly Cloudy,Day,Left hand shoulder blocked due to accident on I-295 Northbound at Exit 32 FL-115 Lem Turner Rd.,0,30.455145,-81.705627,FALSE,FALSE,FALSE,FALSE,FALSE
A-535006,Severe,2022-08-17T07:56:38Z,IL,Chicago,Cook,73,10,Fair,Day,Lane blocked due to crash on I-90 Dan Ryan Express Lane Westbound at Exit 51H I-55.,0,41.855312,-87.644539,FALSE,FALSE,FALSE,FALSE,FALSE
A-798816,Severe,2021-11-30T17:32:06Z,TX,Houston,Harris,66,10,Mostly Cloudy,Night,Two lanes blocked due to accident on I-69 Southbound before Sam Houston Tlwy.,0,29.661147999999997,-95.558029,FALSE,FALSE,FALSE,FALSE,FALSE
A-870309,Severe,2021-10-07T19:05:03Z,CA,Richmond,Contra Costa,59,10,Fair,Night,#5 lane blocked due to accident on I-80 Eastbound before Exit 14B Carlson Blvd.,0,37.910107000000004,-122.316452,FALSE,FALSE,TRUE,FALSE,TRUE
A-198081,Severe,2016-12-28T08:58:32Z,NY,Bronx,Bronx,41,10,Overcast,Day,Accident on I-95 Bruckner Expy Southbound at I-95 New England Trwy.,0.01,40.856537,-73.826332,FALSE,FALSE,FALSE,TRUE,FALSE
A-1660652,Severe,2020-02-21T13:45:27Z,PA,Carnegie,Allegheny,31,10,Fair,Day,Lane blocked due to accident on I-376 Eastbound at Exit 65 Jane St.,0,40.412205,-80.078415,FALSE,FALSE,FALSE,FALSE,FALSE
A-548613,Severe,2022-08-02T08:04:12Z,GA,Marietta,Cobb,73,10,Mostly Cloudy,Day,HOV lane blocked and right hand shoulder blocked due to crash on I-75 Southbound at Exit 267 US-41 Cobb Pkwy.,0,33.982605,-84.542999,FALSE,FALSE,FALSE,FALSE,FALSE
A-7571813,Severe,2018-06-15T17:55:31Z,IL,Wadsworth,Lake,75.9,10,Clear,Day,At Skokie Hwy - Accident.,0.01,42.42893,-87.93791,FALSE,FALSE,FALSE,FALSE,TRUE
A-132085,Severe,2016-09-24T15:07:59Z,FL,Palm Bay,Brevard,84.9,10,Light Thunderstorms and Rain,Day,Right lane blocked due to accident on I-95 Northbound in Malabar.,0,27.986590999999997,-80.62203199999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-7704588,Severe,2019-04-06T16:02:16Z,CO,Broomfield,Adams,67,10,Fair,Day,At 136th Ave - Accident.,0.488,39.946449,-104.98803999999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-4807822,Severe,2022-01-08T05:35:08Z,WY,Evanston,Uinta,25,10,Mostly Cloudy,Night,Incident on I-80 EB near MM 11 Road closed. Take alternate route.,3.405,41.26555,-110.916828,FALSE,FALSE,FALSE,FALSE,FALSE
A-93742,Severe,2016-08-30T13:38:30Z,CA,South Gate,Los Angeles,84.9,10,Clear,Day,Right hand shoulder blocked due to accident on I-105 Eastbound after Exit 15 Paramount Blvd.,0,33.911739000000004,-118.15995,FALSE,FALSE,FALSE,FALSE,FALSE
A-2764605,Severe,2018-06-15T18:07:01Z,WA,Mountlake Terrace,Snohomish,66,10,Clear,Day,Right lane blocked due to accident on I-5 Southbound before Exit 179 220th St.,0,47.799538,-122.314308,FALSE,FALSE,FALSE,FALSE,FALSE
A-1633330,Severe,2020-02-06T04:27:35Z,IL,Minooka,Grundy,29,10,Cloudy,Night,Right lane blocked due to accident on I-80 Westbound at Exit 122 CR-V37 Ridge Rd.,0,41.461979,-88.271576,FALSE,FALSE,FALSE,FALSE,FALSE
A-1291682,Severe,2020-09-10T12:07:53Z,SC,Spartanburg,Spartanburg,79,7,Cloudy,Day,Left lane blocked due to accident on I-85 Southbound at Exit 77 I-85-BL.,0,35.011565999999995,-81.91229200000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-707193,Severe,2022-02-17T05:52:26Z,FL,Orlando,Orange,66,10,Mostly Cloudy,Night,Centre lane blocked due to crash on I-10 Florida's Tpke Eastbound at Exit 249 Osceola Pkwy.,0,28.351513,-81.38446,FALSE,FALSE,FALSE,FALSE,FALSE
A-4857266,Severe,2022-01-03T15:34:22Z,AR,Wilmot,Ashley,NA,NA,NA,NA,Incident on US-165 SB near STATE HWY-52 Road closed. Take alternate route.,0.062,33.061072,-91.572154,FALSE,FALSE,FALSE,FALSE,FALSE
A-7598437,Severe,2018-04-26T17:41:27Z,TX,Houston,Harris,78.8,10,Clear,Day,At US-59/Exit 770 - Accident. Left lane blocked.,0.72,29.769140000000004,-95.33667,FALSE,FALSE,FALSE,FALSE,FALSE
A-3163781,Severe,2017-11-02T16:37:25Z,MN,Minneapolis,Hennepin,37.9,10,Overcast,Day,Accident on I-35W Southbound at Hennepin Ave.,0,44.991562,-93.236412,FALSE,FALSE,FALSE,FALSE,FALSE
A-817453,Severe,2021-11-16T14:54:08Z,WI,Milwaukee,Milwaukee,46,10,Cloudy,Day,Right lane blocked due to accident on I-94 Eastbound after St Paul Ave.,0,43.035599,-87.938919,FALSE,FALSE,FALSE,TRUE,FALSE
A-2872110,Severe,2018-04-08T15:59:44Z,AZ,Phoenix,Maricopa,91.9,10,Mostly Cloudy,Day,One lane blocked due to accident on I-17 Northbound at Black Canyon Hwy.,0,33.451202,-112.108253,FALSE,FALSE,FALSE,FALSE,FALSE
A-349200,Severe,2017-03-14T20:35:10Z,CA,La Jolla,San Diego,64,10,Clear,Night,Accident on I-5 Southbound at Exits 28 28B La Jolla Village Dr. On the median.,0.01,32.875285999999996,-117.229019,FALSE,FALSE,FALSE,FALSE,FALSE
A-1748854,Severe,2019-10-11T13:41:25Z,LA,Baton Rouge,East Baton Rouge,88,10,Partly Cloudy,Day,Right lane blocked due to accident on I-10 Westbound from Exit 166 LA-42 Highland Rd to Exit 163 LA-3246 Siegen Ln.,5.170000076293945,30.379894,-91.06636,FALSE,FALSE,FALSE,FALSE,FALSE
A-6984616,Severe,2020-05-27T17:13:57Z,CO,Denver,Denver,77,10,Mostly Cloudy,Day,At US-6/6th Ave/Exit 209 - Accident. Left lane blocked.,0,39.72177,-105.00899,FALSE,FALSE,FALSE,TRUE,FALSE
A-6120990,Severe,2021-07-22T13:43:12Z,CT,Greenwich,Western Connecticut,79,10,Partly Cloudy,Day,Incident on CT-15 SB near EXIT 28 Road closed. Take alternate route.,3.158,41.08407139758547,-73.66527199710052,FALSE,FALSE,FALSE,FALSE,FALSE
A-3032085,Severe,2018-02-25T00:11:58Z,NJ,Newark,Union,44.1,10,Overcast,Night,Accident on I-95 Northbound at Exit 13A NJ-81.,0,40.684078,-74.166382,FALSE,FALSE,FALSE,FALSE,FALSE
A-7759475,Severe,2019-07-16T04:28:28Z,WI,Chippewa Falls,Chippewa,65,10,Fair,Night,Closed between WI-29-BR/Seymour Cray SR Blvd and CR-X/Exit 80 - Road closed due to accident.,1.318,44.91551,-91.36944,FALSE,FALSE,FALSE,FALSE,FALSE
A-1877267,Severe,2019-09-24T12:35:37Z,TX,Terrell,Kaufman,87,10,Partly Cloudy,Day,Two lanes blocked and shoulder blocked due to accident on I-20 Eastbound at Exit 503 Wilson Rd.,0,32.692589,-96.238319,FALSE,FALSE,FALSE,FALSE,FALSE
A-1046395,Severe,2021-05-13T07:24:33Z,IN,Gary,Lake,48,10,Fair,Day,Left lane blocked due to accident on I-80 Westbound near Exit 5 IN-912 Cline Ave Exit 10B.,0,41.570060999999995,-87.431976,FALSE,FALSE,FALSE,FALSE,FALSE
A-2786001,Severe,2018-06-27T08:47:43Z,TX,Hillsboro,Hill,81.5,10,Clear,Day,Accident on I-35 Northbound near TX-22 Corsicana Hwy.,0,32.008656,-97.09539,FALSE,FALSE,FALSE,FALSE,FALSE
A-2320737,Severe,2019-01-06T05:36:48Z,CA,Torrance,Los Angeles,44.6,10,Partly Cloudy,Night,Slow lane blocked due to accident on I-110 Southbound at Exit 5 Sepulveda Blvd.,0,33.809139,-118.287689,FALSE,FALSE,FALSE,FALSE,FALSE
A-836201,Severe,2021-11-03T08:44:22Z,TX,Dallas,Dallas,46,6,Rain,Day,One lane blocked due to accident on Stemmons Fwy Northbound at Market Center Blvd.,0,32.801792,-96.827225,FALSE,FALSE,FALSE,FALSE,FALSE
A-6122896,Severe,2021-04-18T15:59:00Z,VA,Charlottesville,Albemarle,64,10,Cloudy,Day,On Rt. 631 in the County of Albemarle in the vicinity of Dunlora Dr; Rt. 1177E/W (Albemarle County) motorists can expect delays due to a vehicle crash. All North lanes are closed. All South lanes are closed.,0.04,38.06225900000001,-78.46218,FALSE,FALSE,FALSE,FALSE,FALSE
A-1146927,Severe,2021-02-19T11:46:04Z,CA,San Diego,San Diego,70,10,Fair,Day,Right hand shoulder blocked due to accident on I-8 Westbound after CA-15.,0,32.778267,-117.118317,FALSE,FALSE,FALSE,FALSE,FALSE
A-1612175,Severe,2020-01-25T03:33:20Z,WA,Lakewood,Pierce,45,10,Light Rain,Night,Right lane blocked due to accident on I-5 Northbound at WA-512.,0,47.163349,-122.479576,FALSE,FALSE,FALSE,FALSE,FALSE
A-7191338,Severe,2020-04-22T18:13:31Z,IL,Elgin,Kane,57,10,Light Rain,Day,At IL-25/S Liberty St - Accident.,0,42.03161,-88.27274,FALSE,FALSE,FALSE,FALSE,FALSE
A-3157356,Severe,2017-12-30T07:51:41Z,GA,Port Wentworth,Chatham,32,10,Scattered Clouds,Day,Two lanes blocked due to accident on I-95 Northbound at Exit 109 GA-30 GA Highway 21.,0,32.191517,-81.194687,FALSE,FALSE,FALSE,FALSE,FALSE
A-1319447,Severe,2020-09-30T07:31:27Z,MA,Norwood,Norfolk,75,7,Light Rain / Windy,Day,Left lane blocked due to accident on I-95 Northbound at Neponset St.,0,42.17112,-71.17085300000002,FALSE,FALSE,FALSE,TRUE,FALSE
A-1765013,Severe,2019-10-19T17:15:52Z,CO,Denver,Denver,63,40,Partly Cloudy,Day,Left lane blocked due to accident on I-25 Northbound at Exit 212C 20th St.,0,39.759201,-105.001305,FALSE,FALSE,FALSE,FALSE,FALSE
A-2923017,Severe,2018-03-02T15:46:53Z,FL,Lake City,Columbia,73.4,10,Clear,Day,Accident on I-75 Northbound at Exit 427 US-90.,0,30.179857,-82.688461,FALSE,FALSE,FALSE,FALSE,FALSE
A-2178585,Severe,2019-04-19T11:15:15Z,CA,Anaheim,Orange,68,6,Haze,Day,Accident on CA-91 Westbound at Exit 29 Raymond Ave.,0,33.853931,-117.906769,FALSE,FALSE,FALSE,FALSE,FALSE
A-1055641,Severe,2021-05-06T14:58:55Z,PA,Harrisburg,Dauphin,64,10,Fair,Day,Lane blocked due to accident on I-83 Southbound near Exit 47 I-283.,0,40.260014,-76.81369000000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-393,Severe,2016-02-25T09:46:34Z,OH,Grove City,Franklin,33.8,7,Overcast,Day,Accident on I-71 Northbound at Exit 100 Stringtown Rd. Expect delays.,0.01,39.87857800000001,-83.049774,FALSE,FALSE,FALSE,FALSE,FALSE
